PartitionKey,RowKey,Timestamp,HotelLocationTemp,HotelLocationTemp@type,MillisecondsToReservation,MillisecondsToReservation@type,ReservationDateTime,ReservationDateTime@type,ReservationId,ReservationId@type,Reserved,Reserved@type,RoomType,RoomType@type,UserLocationTemp,UserLocationTemp@type,ViewDateTime,ViewDateTime@type
d2e7b535-75fd-4ee8-aa5b-957eb0d3b27d,617ec5ca-4278-4d84-b46f-b8268cf84167,2020-11-09T18:28:42.840Z,-1,Edm.Int32,,,,,1b1590b1-73ea-42b1-a147-acf45c382d50,Edm.Guid,0,Edm.Int32,queen,Edm.String,24,Edm.Int32,2002-01-27T08:00:00.000Z,Edm.DateTime
d2e7b535-75fd-4ee8-aa5b-957eb0d3b27d,6227c57e-803c-4bf8-8732-86e2360bb28f,2020-11-09T18:28:51.343Z,9,Edm.Int32,,,,,d3de0bbc-4ee9-4d1c-a2f5-4f2857658825,Edm.Guid,0,Edm.Int32,king,Edm.String,23,Edm.Int32,1996-11-22T08:00:00.000Z,Edm.DateTime
d2e7b535-75fd-4ee8-aa5b-957eb0d3b27d,650142a3-e5d6-4e13-858b-fd7c66cddbab,2020-11-09T18:28:41.817Z,-40,Edm.Int32,95497,Edm.Double,2008-09-17T07:01:35.497Z,Edm.DateTime,c689b4f9-1d4e-4508-942b-70f2d010cac2,Edm.Guid,1,Edm.Int32,queen,Edm.String,20,Edm.Int32,2008-09-17T07:00:00.000Z,Edm.DateTime
d2e7b535-75fd-4ee8-aa5b-957eb0d3b27d,65852da8-7f4c-4f5e-bdd6-3bdd1b10619d,2020-11-09T18:28:31.690Z,4,Edm.Int32,20382,Edm.Double,2017-10-30T07:00:20.382Z,Edm.DateTime,39b1ead8-1bd8-44ef-b22a-22809c006035,Edm.Guid,1,Edm.Int32,presidential,Edm.String,20,Edm.Int32,2017-10-30T07:00:00.000Z,Edm.DateTime
d2e7b535-75fd-4ee8-aa5b-957eb0d3b27d,65c07104-e3a1-4c17-ba2e-c1a2b3c3064f,2020-11-09T18:28:28.450Z,17,Edm.Int32,386,Edm.Double,2003-06-24T07:00:00.386Z,Edm.DateTime,d997e55a-6d0a-4bad-8fe2-9e38487c482a,Edm.Guid,1,Edm.Int32,king,Edm.String,36,Edm.Int32,2003-06-24T07:00:00.000Z,Edm.DateTime
d2e7b535-75fd-4ee8-aa5b-957eb0d3b27d,65c65b7b-2661-400e-add4-94c09ee99021,2020-11-09T18:28:30.368Z,5,Edm.Int32,,,,,c5f044f3-afbc-44ee-84c9-40153bd629e3,Edm.Guid,0,Edm.Int32,twin,Edm.String,21,Edm.Int32,2011-01-09T08:00:00.000Z,Edm.DateTime
d2e7b535-75fd-4ee8-aa5b-957eb0d3b27d,675277d5-add9-427d-a90b-bb9c87b16582,2020-11-09T18:28:40.675Z,7,Edm.Int32,282,Edm.Double,1997-02-01T08:00:00.282Z,Edm.DateTime,9ec36073-d818-4976-a045-a1e885a1ebbe,Edm.Guid,1,Edm.Int32,queen,Edm.String,30,Edm.Int32,1997-02-01T08:00:00.000Z,Edm.DateTime
d2e7b535-75fd-4ee8-aa5b-957eb0d3b27d,6757c3bd-45cc-40ac-940b-36ed76a373ee,2020-11-09T18:28:14.836Z,-5,Edm.Int32,,,,,935a8b37-8a71-42c8-84ee-78e688b92e9c,Edm.Guid,0,Edm.Int32,twin,Edm.String,19,Edm.Int32,2001-07-28T07:00:00.000Z,Edm.DateTime
d2e7b535-75fd-4ee8-aa5b-957eb0d3b27d,6883ab67-4fe0-4090-8610-b45cfd3202e1,2020-11-09T18:28:28.693Z,-7,Edm.Int32,,,,,7967e749-089f-4257-bc40-d60e6510970e,Edm.Guid,0,Edm.Int32,presidential,Edm.String,3,Edm.Int32,2015-01-26T08:00:00.000Z,Edm.DateTime
d2e7b535-75fd-4ee8-aa5b-957eb0d3b27d,69c165f7-0a9b-49e8-ae32-aa4995de2126,2020-11-09T18:28:41.859Z,12,Edm.Int32,,,,,e5b45964-1855-4163-bdf2-73894bdac0ae,Edm.Guid,0,Edm.Int32,twin,Edm.String,19,Edm.Int32,2008-11-29T08:00:00.000Z,Edm.DateTime
d2e7b535-75fd-4ee8-aa5b-957eb0d3b27d,6b18337f-4b75-4025-9dcc-4558c361285c,2020-11-09T18:28:43.729Z,-29,Edm.Int32,,,,,594558a8-8d3c-46bd-97b8-2dca3f4c1ee9,Edm.Guid,0,Edm.Int32,king,Edm.String,8,Edm.Int32,2012-01-31T08:00:00.000Z,Edm.DateTime
d2e7b535-75fd-4ee8-aa5b-957eb0d3b27d,6bbe15d4-efed-4241-b694-4ef1448ad3b9,2020-11-09T18:28:46.635Z,12,Edm.Int32,,,,,58e0bfc4-c676-40ad-9c35-8a25b087c932,Edm.Guid,0,Edm.Int32,queen,Edm.String,18,Edm.Int32,2016-02-08T08:00:00.000Z,Edm.DateTime
d2e7b535-75fd-4ee8-aa5b-957eb0d3b27d,6c332551-80ee-456c-b53c-a381a62bcb31,2020-11-09T18:28:45.915Z,-37,Edm.Int32,,,,,68ade8bc-5bc9-434c-84ee-cb4136217461,Edm.Guid,0,Edm.Int32,queen,Edm.String,22,Edm.Int32,1999-01-05T08:00:00.000Z,Edm.DateTime
d2e7b535-75fd-4ee8-aa5b-957eb0d3b27d,6c70236d-60fe-4ae4-a38a-68a2033d3eb2,2020-11-09T18:28:39.151Z,-37,Edm.Int32,25538,Edm.Double,2000-09-14T07:00:25.538Z,Edm.DateTime,216a90d9-dace-4c1b-86c4-e871999290c4,Edm.Guid,1,Edm.Int32,presidential,Edm.String,18,Edm.Int32,2000-09-14T07:00:00.000Z,Edm.DateTime
d2e7b535-75fd-4ee8-aa5b-957eb0d3b27d,6cc47984-efe3-4b0c-a95c-dc33424f5865,2020-11-09T18:28:51.088Z,8,Edm.Int32,106216,Edm.Double,2009-06-01T07:01:46.216Z,Edm.DateTime,b2686413-838c-4ad1-aa32-11ba3c5733ec,Edm.Guid,1,Edm.Int32,twin,Edm.String,21,Edm.Int32,2009-06-01T07:00:00.000Z,Edm.DateTime
d2e7b535-75fd-4ee8-aa5b-957eb0d3b27d,6d11dfa3-53ff-4cc0-95a7-9ad311a27cd2,2020-11-09T18:28:33.429Z,-3,Edm.Int32,2068,Edm.Double,2006-05-17T07:00:02.068Z,Edm.DateTime,0011c0a3-8ab8-4b0c-bf75-0d7f05c2426a,Edm.Guid,1,Edm.Int32,king,Edm.String,29,Edm.Int32,2006-05-17T07:00:00.000Z,Edm.DateTime
d2e7b535-75fd-4ee8-aa5b-957eb0d3b27d,6ddcb788-dd04-4625-970d-39271fa9353b,2020-11-09T18:28:08.250Z,-21,Edm.Int32,,,,,a34003ff-1a76-4164-8576-c905e490ea4c,Edm.Guid,0,Edm.Int32,twin,Edm.String,21,Edm.Int32,2005-10-20T07:00:00.000Z,Edm.DateTime
d2e7b535-75fd-4ee8-aa5b-957eb0d3b27d,6e5a10ee-794c-4fa2-81da-b36283130d0f,2020-11-09T18:28:22.055Z,-3,Edm.Int32,,,,,c529a86e-be19-415f-9b94-e912e8c7ecd7,Edm.Guid,0,Edm.Int32,presidential,Edm.String,15,Edm.Int32,2018-05-24T07:00:00.000Z,Edm.DateTime
d2e7b535-75fd-4ee8-aa5b-957eb0d3b27d,6eac06fc-b5a5-46ad-88cd-daa18438f74c,2020-11-09T18:28:15.102Z,-29,Edm.Int32,20001,Edm.Double,2013-01-28T08:00:20.001Z,Edm.DateTime,45fe4b52-ff14-478f-b4c8-62cf606202b6,Edm.Guid,1,Edm.Int32,king,Edm.String,-3,Edm.Int32,2013-01-28T08:00:00.000Z,Edm.DateTime
d2e7b535-75fd-4ee8-aa5b-957eb0d3b27d,6ebf9856-7782-4027-a6e7-a72465003b35,2020-11-09T18:28:48.308Z,9,Edm.Int32,,,,,e32a8f57-34eb-4ce5-a3ab-1c56e6f9181a,Edm.Guid,0,Edm.Int32,king,Edm.String,16,Edm.Int32,2009-08-23T07:00:00.000Z,Edm.DateTime
d2e7b535-75fd-4ee8-aa5b-957eb0d3b27d,709a9485-3c4e-4367-8dfe-9b57429a254b,2020-11-09T18:28:40.899Z,8,Edm.Int32,151864,Edm.Double,2006-10-31T08:02:31.864Z,Edm.DateTime,94687596-ee2a-4953-8727-23d9070bcba8,Edm.Guid,1,Edm.Int32,twin,Edm.String,16,Edm.Int32,2006-10-31T08:00:00.000Z,Edm.DateTime
d2e7b535-75fd-4ee8-aa5b-957eb0d3b27d,719fceef-94a4-48f1-84a8-9892425f71bb,2020-11-09T18:28:29.168Z,-35,Edm.Int32,,,,,6e351f5c-0b54-4b3d-8f54-f51c1c4d9546,Edm.Guid,0,Edm.Int32,king,Edm.String,-1,Edm.Int32,2015-03-22T07:00:00.000Z,Edm.DateTime
d2e7b535-75fd-4ee8-aa5b-957eb0d3b27d,71b46dfd-a071-4649-a7c7-857fd3aa6000,2020-11-09T18:28:20.354Z,-9,Edm.Int32,,,,,8b38ca74-c135-408f-9048-9ab9aa79df36,Edm.Guid,0,Edm.Int32,king,Edm.String,22,Edm.Int32,2012-06-16T07:00:00.000Z,Edm.DateTime
d2e7b535-75fd-4ee8-aa5b-957eb0d3b27d,72a89a3b-8af7-484e-9efd-87b0f4f4e19a,2020-11-09T18:28:45.103Z,-16,Edm.Int32,,,,,ae40c0e7-7b2e-4498-a399-955f4e0ef467,Edm.Guid,0,Edm.Int32,queen,Edm.String,28,Edm.Int32,2012-02-08T08:00:00.000Z,Edm.DateTime
d2e7b535-75fd-4ee8-aa5b-957eb0d3b27d,7347868c-3df1-48a0-86f2-0e5b01578851,2020-11-09T18:28:19.729Z,3,Edm.Int32,13380,Edm.Double,2017-12-04T08:00:13.380Z,Edm.DateTime,55a01464-6736-4d70-83d1-ec23b4c697d8,Edm.Guid,1,Edm.Int32,queen,Edm.String,-39,Edm.Int32,2017-12-04T08:00:00.000Z,Edm.DateTime
d2e7b535-75fd-4ee8-aa5b-957eb0d3b27d,73b73283-8622-41d3-a761-c3794a04146e,2020-11-09T18:28:51.956Z,-19,Edm.Int32,,,,,27548a01-8721-46ee-b4b0-b3d18cacbab1,Edm.Guid,0,Edm.Int32,queen,Edm.String,24,Edm.Int32,2018-05-27T07:00:00.000Z,Edm.DateTime
d2e7b535-75fd-4ee8-aa5b-957eb0d3b27d,73cb1177-218f-44da-b970-f60672aa5c4f,2020-11-09T18:28:36.784Z,-20,Edm.Int32,99,Edm.Double,1995-06-18T07:00:00.099Z,Edm.DateTime,b2343789-a07f-4f6f-aa11-1e25b9b8bd0e,Edm.Guid,1,Edm.Int32,king,Edm.String,26,Edm.Int32,1995-06-18T07:00:00.000Z,Edm.DateTime
d2e7b535-75fd-4ee8-aa5b-957eb0d3b27d,7450e474-b99e-499a-b769-123af73052c4,2020-11-09T18:28:21.266Z,16,Edm.Int32,,,,,bf8b85c1-8f6d-462a-8fb2-9e7855e816dc,Edm.Guid,0,Edm.Int32,twin,Edm.String,-5,Edm.Int32,2015-09-04T07:00:00.000Z,Edm.DateTime
d2e7b535-75fd-4ee8-aa5b-957eb0d3b27d,74855b80-341b-4024-8e3a-81435b836701,2020-11-09T18:28:25.266Z,4,Edm.Int32,,,,,be5a49b5-ce93-4b71-b149-a01ca2145d61,Edm.Guid,0,Edm.Int32,twin,Edm.String,-38,Edm.Int32,2018-05-30T07:00:00.000Z,Edm.DateTime
d2e7b535-75fd-4ee8-aa5b-957eb0d3b27d,74aab63f-2fb2-422d-a145-70d387c94dd2,2020-11-09T18:28:44.254Z,-26,Edm.Int32,36625,Edm.Double,1997-07-11T07:00:36.625Z,Edm.DateTime,f4c3c330-5710-4554-8a2b-9a77da973479,Edm.Guid,1,Edm.Int32,queen,Edm.String,-39,Edm.Int32,1997-07-11T07:00:00.000Z,Edm.DateTime
d2e7b535-75fd-4ee8-aa5b-957eb0d3b27d,74f2c67e-de71-4ee9-83a5-1e1942bfba82,2020-11-09T18:28:20.958Z,-34,Edm.Int32,,,,,abfe6ab0-1431-4c84-82d5-95e9146559db,Edm.Guid,0,Edm.Int32,presidential,Edm.String,3,Edm.Int32,1997-10-28T08:00:00.000Z,Edm.DateTime
d2e7b535-75fd-4ee8-aa5b-957eb0d3b27d,7596414a-e462-4b49-9dc1-bc1e18732c52,2020-11-09T18:28:09.885Z,-20,Edm.Int32,,,,,b3ff2da2-178b-4180-8f58-fad0bc34c7c8,Edm.Guid,0,Edm.Int32,twin,Edm.String,35,Edm.Int32,1995-04-24T07:00:00.000Z,Edm.DateTime
d2e7b535-75fd-4ee8-aa5b-957eb0d3b27d,769321d3-3218-471e-a257-87be2f42b3f2,2020-11-09T18:28:48.983Z,-4,Edm.Int32,,,,,5851b049-58fa-465b-977d-ee1cba756e0e,Edm.Guid,0,Edm.Int32,king,Edm.String,0,Edm.Int32,2008-02-17T08:00:00.000Z,Edm.DateTime
d2e7b535-75fd-4ee8-aa5b-957eb0d3b27d,76e93b71-2fe0-49f9-81c0-7377b972d77b,2020-11-09T18:28:39.795Z,13,Edm.Int32,,,,,9b98f133-4ab8-4e94-b9ad-347088bc356b,Edm.Guid,0,Edm.Int32,king,Edm.String,-19,Edm.Int32,2012-04-12T07:00:00.000Z,Edm.DateTime
d2e7b535-75fd-4ee8-aa5b-957eb0d3b27d,7b01cf70-c736-428d-81e0-f133780745e0,2020-11-09T18:28:51.004Z,-24,Edm.Int32,,,,,1f756b57-279b-4f14-a2c6-d5183f8f373a,Edm.Guid,0,Edm.Int32,king,Edm.String,26,Edm.Int32,2015-12-25T08:00:00.000Z,Edm.DateTime
d2e7b535-75fd-4ee8-aa5b-957eb0d3b27d,7b3c0678-97ec-464d-b916-a4c803195be3,2020-11-09T18:28:23.390Z,-10,Edm.Int32,,,,,1878b193-9a45-436e-bf6e-ce8cb9851429,Edm.Guid,0,Edm.Int32,king,Edm.String,28,Edm.Int32,1995-06-08T07:00:00.000Z,Edm.DateTime
d2e7b535-75fd-4ee8-aa5b-957eb0d3b27d,7c4cb5d2-6498-4c90-a155-ed500b7ef18b,2020-11-09T18:28:40.195Z,0,Edm.Int32,,,,,a23a6771-a0d8-4c64-b417-9f36646202e1,Edm.Guid,0,Edm.Int32,king,Edm.String,-40,Edm.Int32,1998-12-20T08:00:00.000Z,Edm.DateTime
d2e7b535-75fd-4ee8-aa5b-957eb0d3b27d,7cbfd90b-91e8-4c72-8f61-79f41ca73872,2020-11-09T18:28:15.598Z,-32,Edm.Int32,,,,,b29e21fb-416c-45e8-8d47-8aba7d782fef,Edm.Guid,0,Edm.Int32,twin,Edm.String,-40,Edm.Int32,2019-05-19T07:00:00.000Z,Edm.DateTime
d2e7b535-75fd-4ee8-aa5b-957eb0d3b27d,7fe443b2-9e33-482c-9169-8abae805397d,2020-11-09T18:28:24.956Z,6,Edm.Int32,33740,Edm.Double,2010-10-18T07:00:33.740Z,Edm.DateTime,026fd1f9-b0c9-4700-b164-38604cd88ee9,Edm.Guid,1,Edm.Int32,twin,Edm.String,-23,Edm.Int32,2010-10-18T07:00:00.000Z,Edm.DateTime
d2e7b535-75fd-4ee8-aa5b-957eb0d3b27d,8273bb68-c353-4485-9a2a-fbe8fac014a6,2020-11-09T18:28:18.332Z,-38,Edm.Int32,14021,Edm.Double,2012-05-29T07:00:14.021Z,Edm.DateTime,6eaefe94-a2cd-4a79-b336-b18eb02bc930,Edm.Guid,1,Edm.Int32,presidential,Edm.String,18,Edm.Int32,2012-05-29T07:00:00.000Z,Edm.DateTime
d2e7b535-75fd-4ee8-aa5b-957eb0d3b27d,836b7eae-92ca-4efe-aa59-770d0278439d,2020-11-09T18:28:42.157Z,-8,Edm.Int32,,,,,2372cceb-28ae-49e5-94d5-869e859f7c5f,Edm.Guid,0,Edm.Int32,twin,Edm.String,20,Edm.Int32,2017-01-17T08:00:00.000Z,Edm.DateTime
d2e7b535-75fd-4ee8-aa5b-957eb0d3b27d,847f2410-0cb3-475d-9963-a0a07895cb0a,2020-11-09T18:28:17.043Z,-21,Edm.Int32,,,,,6c725ca1-11ff-450d-9083-ed642c15a299,Edm.Guid,0,Edm.Int32,king,Edm.String,34,Edm.Int32,2017-12-07T08:00:00.000Z,Edm.DateTime
d2e7b535-75fd-4ee8-aa5b-957eb0d3b27d,84e35fb6-dcb4-4979-8df9-9171435c516b,2020-11-09T18:28:37.413Z,-7,Edm.Int32,,,,,92866219-b19e-4bf6-9214-de5649ee243f,Edm.Guid,0,Edm.Int32,king,Edm.String,27,Edm.Int32,2002-10-31T08:00:00.000Z,Edm.DateTime
d2e7b535-75fd-4ee8-aa5b-957eb0d3b27d,85baac05-4ac9-429e-9e66-a20a796d43e7,2020-11-09T18:28:11.095Z,-9,Edm.Int32,81979,Edm.Double,2004-09-14T07:01:21.979Z,Edm.DateTime,cde77db8-e28f-400c-87bb-fef961457a1c,Edm.Guid,1,Edm.Int32,queen,Edm.String,18,Edm.Int32,2004-09-14T07:00:00.000Z,Edm.DateTime
d2e7b535-75fd-4ee8-aa5b-957eb0d3b27d,869b82e6-96f5-4427-96d5-5740f084c8cc,2020-11-09T18:28:17.220Z,-10,Edm.Int32,,,,,a51e2bbe-e502-4b40-93f2-83468e8b886a,Edm.Guid,0,Edm.Int32,presidential,Edm.String,38,Edm.Int32,1999-08-26T07:00:00.000Z,Edm.DateTime
d2e7b535-75fd-4ee8-aa5b-957eb0d3b27d,8740f3b7-8866-45bd-884b-8dd53fe048f5,2020-11-09T18:28:26.077Z,-28,Edm.Int32,,,,,6661ecd8-4f0f-449f-929e-19b1eca615cc,Edm.Guid,0,Edm.Int32,presidential,Edm.String,19,Edm.Int32,2018-09-07T07:00:00.000Z,Edm.DateTime
d2e7b535-75fd-4ee8-aa5b-957eb0d3b27d,8747f9dc-582d-4a6c-8003-36bbe5ed5586,2020-11-09T18:28:11.724Z,-36,Edm.Int32,,,,,d4ba6fd0-7f9f-4770-ac6c-703ff1877faf,Edm.Guid,0,Edm.Int32,queen,Edm.String,24,Edm.Int32,2020-08-01T07:00:00.000Z,Edm.DateTime
d2e7b535-75fd-4ee8-aa5b-957eb0d3b27d,8788f14b-00c8-4bc4-9698-08f5b43a6545,2020-11-09T18:28:42.114Z,-24,Edm.Int32,10910,Edm.Double,2012-09-23T07:00:10.910Z,Edm.DateTime,46ce01a2-f2c4-488c-be6b-025343a0235c,Edm.Guid,1,Edm.Int32,queen,Edm.String,-35,Edm.Int32,2012-09-23T07:00:00.000Z,Edm.DateTime
d2e7b535-75fd-4ee8-aa5b-957eb0d3b27d,8a8dfeeb-798a-43c1-8ee7-71577d6fd78e,2020-11-09T18:28:35.878Z,-37,Edm.Int32,3063,Edm.Double,2019-02-08T08:00:03.063Z,Edm.DateTime,f1c84560-bfbb-4b41-8cfb-0ef6da85cf70,Edm.Guid,1,Edm.Int32,twin,Edm.String,27,Edm.Int32,2019-02-08T08:00:00.000Z,Edm.DateTime
d2e7b535-75fd-4ee8-aa5b-957eb0d3b27d,8b481609-b6cf-4d96-8d5f-b231dfe22c90,2020-11-09T18:28:34.624Z,15,Edm.Int32,,,,,9f596b0a-2522-42cb-aa03-2c783af2237f,Edm.Guid,0,Edm.Int32,king,Edm.String,33,Edm.Int32,2017-07-09T07:00:00.000Z,Edm.DateTime
d2e7b535-75fd-4ee8-aa5b-957eb0d3b27d,8b7755d6-3584-4e74-82c5-58b42e5d0567,2020-11-09T18:28:19.643Z,3,Edm.Int32,2293,Edm.Double,2000-05-11T07:00:02.293Z,Edm.DateTime,f190c97f-59e6-4bcd-b8fa-2e2f60f1246d,Edm.Guid,1,Edm.Int32,presidential,Edm.String,27,Edm.Int32,2000-05-11T07:00:00.000Z,Edm.DateTime
d2e7b535-75fd-4ee8-aa5b-957eb0d3b27d,8c352f7e-1a98-4ab3-9969-819b3b68da8c,2020-11-09T18:28:18.157Z,-13,Edm.Int32,10897,Edm.Double,2016-01-28T08:00:10.897Z,Edm.DateTime,92a21402-1a2f-4a76-8127-d6ed43652e5e,Edm.Guid,1,Edm.Int32,twin,Edm.String,-17,Edm.Int32,2016-01-28T08:00:00.000Z,Edm.DateTime
d2e7b535-75fd-4ee8-aa5b-957eb0d3b27d,8d86fc16-4e31-4216-a288-1bf9d1855374,2020-11-09T18:28:43.332Z,-4,Edm.Int32,,,,,56f62389-a8b6-4534-a103-6c14aa027d50,Edm.Guid,0,Edm.Int32,queen,Edm.String,39,Edm.Int32,2019-09-11T07:00:00.000Z,Edm.DateTime
d2e7b535-75fd-4ee8-aa5b-957eb0d3b27d,8d8782e5-24a3-43e2-8fbc-cb23511f44ec,2020-11-09T18:28:17.700Z,14,Edm.Int32,,,,,61cd7815-edda-47f6-8694-a40c0fde94d6,Edm.Guid,0,Edm.Int32,queen,Edm.String,8,Edm.Int32,1995-08-24T07:00:00.000Z,Edm.DateTime
d2e7b535-75fd-4ee8-aa5b-957eb0d3b27d,8d98a942-e7de-4ed2-b15e-bad30f7a36c6,2020-11-09T18:28:43.944Z,-13,Edm.Int32,30841,Edm.Double,2014-12-19T08:00:30.841Z,Edm.DateTime,fc38fd94-667d-4ee3-b8c4-0f21d472c81e,Edm.Guid,1,Edm.Int32,queen,Edm.String,4,Edm.Int32,2014-12-19T08:00:00.000Z,Edm.DateTime
d2e7b535-75fd-4ee8-aa5b-957eb0d3b27d,8e1e1846-e5d9-4fc2-beff-1de63379f62f,2020-11-09T18:28:46.324Z,-14,Edm.Int32,,,,,4f6fa420-10e8-45d2-a541-be424bd532c1,Edm.Guid,0,Edm.Int32,queen,Edm.String,-18,Edm.Int32,2008-04-28T07:00:00.000Z,Edm.DateTime
d2e7b535-75fd-4ee8-aa5b-957eb0d3b27d,8f7a9d91-a6bf-4f7f-9def-ced679f90f18,2020-11-09T18:28:13.314Z,-4,Edm.Int32,73093,Edm.Double,2009-09-18T07:01:13.093Z,Edm.DateTime,aba8b8fd-35ee-44e9-9ddf-962982ead839,Edm.Guid,1,Edm.Int32,presidential,Edm.String,15,Edm.Int32,2009-09-18T07:00:00.000Z,Edm.DateTime
d2e7b535-75fd-4ee8-aa5b-957eb0d3b27d,90bf43e0-be24-471a-998a-39674cca4d14,2020-11-09T18:28:26.297Z,4,Edm.Int32,,,,,20590557-50cb-4ad8-b447-823b94d9d5aa,Edm.Guid,0,Edm.Int32,presidential,Edm.String,35,Edm.Int32,1998-05-02T07:00:00.000Z,Edm.DateTime
d2e7b535-75fd-4ee8-aa5b-957eb0d3b27d,94079deb-cab4-4a4b-8104-23b67812c309,2020-11-09T18:28:46.282Z,-38,Edm.Int32,,,,,19d8ad81-ac75-4a7e-b9b2-3a51aaa3ad4e,Edm.Guid,0,Edm.Int32,king,Edm.String,-19,Edm.Int32,2016-05-11T07:00:00.000Z,Edm.DateTime
d2e7b535-75fd-4ee8-aa5b-957eb0d3b27d,967275cb-7f4f-430b-82a0-ad06d7880a8a,2020-11-09T18:28:07.317Z,13,Edm.Int32,,,,,1f1aa555-b7e1-45b1-9adb-658950fd7a69,Edm.Guid,0,Edm.Int32,twin,Edm.String,32,Edm.Int32,2007-09-19T07:00:00.000Z,Edm.DateTime
d2e7b535-75fd-4ee8-aa5b-957eb0d3b27d,96e9f959-2f14-4f73-96b9-f3133a9f8121,2020-11-09T18:28:38.526Z,-31,Edm.Int32,1020,Edm.Double,2004-03-15T08:00:01.020Z,Edm.DateTime,6a76cefa-f2fd-410f-ad95-81e5dff6d88e,Edm.Guid,1,Edm.Int32,queen,Edm.String,-10,Edm.Int32,2004-03-15T08:00:00.000Z,Edm.DateTime
d2e7b535-75fd-4ee8-aa5b-957eb0d3b27d,97c56de1-f4a7-47e4-bb65-ebd87f47875b,2020-11-09T18:28:39.397Z,-18,Edm.Int32,,,,,7658cdbd-c48b-4eb4-96d2-ef84734a6fc1,Edm.Guid,0,Edm.Int32,presidential,Edm.String,16,Edm.Int32,1999-10-20T07:00:00.000Z,Edm.DateTime
d2e7b535-75fd-4ee8-aa5b-957eb0d3b27d,9893b3e7-f5ae-4211-85f1-55a3f2db8ae9,2020-11-09T18:28:39.833Z,-13,Edm.Int32,,,,,d6f768d6-d8e9-48d6-bcb7-044c5be23dcc,Edm.Guid,0,Edm.Int32,presidential,Edm.String,17,Edm.Int32,1996-08-22T07:00:00.000Z,Edm.DateTime
d2e7b535-75fd-4ee8-aa5b-957eb0d3b27d,991b4770-05b1-4f41-82ac-589f8ffd2731,2020-11-09T18:28:43.684Z,-27,Edm.Int32,,,,,3126e112-80b2-4a08-95b0-0201124b428f,Edm.Guid,0,Edm.Int32,king,Edm.String,17,Edm.Int32,2007-02-23T08:00:00.000Z,Edm.DateTime
d2e7b535-75fd-4ee8-aa5b-957eb0d3b27d,9b7f2235-ca36-4d60-9a66-b9e0350aeb60,2020-11-09T18:28:38.437Z,-39,Edm.Int32,,,,,87b1a363-57c3-46a1-b2e0-8efe08ef85b2,Edm.Guid,0,Edm.Int32,presidential,Edm.String,23,Edm.Int32,2008-05-11T07:00:00.000Z,Edm.DateTime
d2e7b535-75fd-4ee8-aa5b-957eb0d3b27d,9ca4b2ce-35e5-4cf3-a36f-1a2ff5fa6ab9,2020-11-09T18:28:40.718Z,-14,Edm.Int32,,,,,2851af82-078a-4eb9-98f3-9f0f7814d70a,Edm.Guid,0,Edm.Int32,twin,Edm.String,36,Edm.Int32,2014-12-26T08:00:00.000Z,Edm.DateTime
d2e7b535-75fd-4ee8-aa5b-957eb0d3b27d,9d48a5bd-cfb8-4fa8-aa98-cb0fc83b621a,2020-11-09T18:28:21.491Z,19,Edm.Int32,,,,,7c00dbb8-9d50-42ed-876a-d255efb130ad,Edm.Guid,0,Edm.Int32,presidential,Edm.String,-29,Edm.Int32,1995-01-25T08:00:00.000Z,Edm.DateTime
d2e7b535-75fd-4ee8-aa5b-957eb0d3b27d,9e239790-40fa-45dd-9d5a-b4572bf25bef,2020-11-09T18:28:11.054Z,-39,Edm.Int32,,,,,e7eb5c8b-363b-4349-9b4b-3fce0e8b9614,Edm.Guid,0,Edm.Int32,twin,Edm.String,-9,Edm.Int32,2003-08-16T07:00:00.000Z,Edm.DateTime
d2e7b535-75fd-4ee8-aa5b-957eb0d3b27d,9ebaf647-e36b-4779-90ea-ca95c0a506e1,2020-11-09T18:28:31.917Z,-28,Edm.Int32,,,,,e11365ce-dbd9-4eeb-b151-bb960b376c16,Edm.Guid,0,Edm.Int32,presidential,Edm.String,-19,Edm.Int32,2017-01-08T08:00:00.000Z,Edm.DateTime
d2e7b535-75fd-4ee8-aa5b-957eb0d3b27d,9f38b1d9-e13a-4d91-823a-08eda6b295ab,2020-11-09T18:28:31.029Z,7,Edm.Int32,,,,,3aad1400-15f8-4f38-9962-bc9b67e078e6,Edm.Guid,0,Edm.Int32,twin,Edm.String,25,Edm.Int32,2017-12-07T08:00:00.000Z,Edm.DateTime
d2e7b535-75fd-4ee8-aa5b-957eb0d3b27d,9f9d4897-d143-4499-aacf-915b280efc0c,2020-11-09T18:28:34.456Z,4,Edm.Int32,,,,,da00a168-59c7-4c20-9d31-75422d63879d,Edm.Guid,0,Edm.Int32,presidential,Edm.String,15,Edm.Int32,2011-02-05T08:00:00.000Z,Edm.DateTime
d2e7b535-75fd-4ee8-aa5b-957eb0d3b27d,9fcb341d-f4ad-4710-848b-4f6770076cd1,2020-11-09T18:28:30.184Z,7,Edm.Int32,,,,,97e34d49-fa7a-4bb7-86c5-6aa1ac940d2b,Edm.Guid,0,Edm.Int32,queen,Edm.String,27,Edm.Int32,2000-11-14T08:00:00.000Z,Edm.DateTime
